imdbid	rating	year	id	title	metacritic_score
5016946	1	2016	9369	Handsome Devil	60
5580664	3	2016	7069	Voltron: Legendary Defender	NA
4456850	3	2016	7104	Adventures in Babysitting	NA
2865120	3	2016	6876	Ratchet &amp; Clank	29
4746506	2	2016	8047	Fai bei sogni	NA
3393786	3	2016	7279	Jack Reacher: Never Go Back	47
1289401	3	2016	6977	Ghostbusters	60
4196450	1	2016	8207	Birth of a Nation, The	69
5265960	3	2016	7760	Untamed, The	72
1860357	2	2016	7379	Deepwater Horizon	68
5598100	1	2016	7911	Patients	NA
4392770	3	2016	7525	Always Shine	72
2404435	0	2016	7143	magnificent 7	54
4361050	3	2016	7218	Ouija: Origin of Evil	65
1489889	2	2016	7286	Central Intelligence	52
5662932	2	2016	8570	Raman Raghav 2.0	NA
2436682	1	2016	7320	Duel, The	42
1974419	3	2016	6952	Neon Demon, The	51
2262129	3	2016	7733	Spidarlings	NA
3783958	3	2016	7353	La La Land	94
3014866	3	2016	6984	Criminal	36
3610746	0	2016	7767	Don&#39;t Hang Up	NA
3451230	2	2016	7016	High Strung	48
1661275	3	2016	7800	Their Finest	76
4972582	3	2016	7422	Split	62
4714782	3	2016	7457	Personal Shopper	77
4191580	3	2016	8366	Meet the Blacks	26
1183374	2	2016	7882	Pet	48
1712261	3	2016	6779	Triple 9	52
4191702	1	2016	7952	Norman	75
3498820	3	2016	6857	Captain America: Civil War	75
4961380	3	2016	8028	House on Willow Street	NA
2674426	3	2016	6927	Me Before You	51
5311514	3	2016	7328	Kimi no na wa.	79
2660888	1	2016	6991	Star Trek Beyond	68
1663655	3	2016	7775	Martyrs	22
1985949	1	2016	8309	Angry Birds Movie, The	43
4857264	1	2016	7430	Contratiempo	NA
3640424	3	2016	8341	Allied	60
4273292	3	2016	7465	Under The Shadow	83
1431045	1	2016	6722	Deadpool	65
3628584	3	2016	8373	Barbershop: The Next Cut	67
5867800	3	2016	7961	Aruvi	NA
4805316	0	2016	8001	A Dark Song	71
4680196	3	2016	8035	Planetarium	44
5908566	2	2016	8076	Locos de Amor	NA
2674430	0	2016	6934	Approaching the Unknown	53
5247022	1	2016	7367	Paterson	90
1083452	2	2016	6998	Eddie the Eagle	54
4277264	3	2016	9053	Ma revolution	NA
4270492	3	2016	8348	Billions	NA
4120176	1	2016	7474	Things to come - L&#39;avenir	88
5348774	1	2016	7097	Die letzte Sau	NA
2652118	3	2016	6761	Crouching Tiger, Hidden Dragon: Sword of Destiny	47
4869556	1	2016	7546	Breathing Deep	NA
2361317	1	2016	7583	Live by Night	49
5022702	3	2016	6835	Hush	67
5168192	3	2016	7240	I, Daniel Blake	78
4730986	3	2016	7274	Divines	71
4438848	3	2016	6909	Neighbors 2: Sorority Rising	58
1995390	3	2016	8083	Our Kind of Traitor	57
1082807	3	2016	7688	Belko Experiment, The	44
2290819	3	2016	7722	Cam-Girl	NA
2452386	3	2016	6973	Fundamentals of Caring, The	55
2671706	3	2016	7375	Fences	79
2093991	2	2016	7005	Elvis &amp; Nixon	59
2140037	0	2016	6670	Jane Got a Gun	49
3410834	3	2016	6768	Divergent Series: Allegiant, The	33
1212428	1	2016	7555	Lost City of Z, The	78
5022298	3	2016	7976	Ice Fantasy	NA
4954522	3	2016	7662	Raw	81
5973626	1	2016	7282	Batman: Return of the Caped Crusaders	NA
1292566	3	2016	6916	How to Be Single	51
5629964	3	2016	8136	Midnight Man, The	NA
5059406	3	2016	7729	I Am the Pretty Thing That Lives in the House	68
4513674	1	2016	6980	Cafe Society	64
4196776	1	2016	7046	Jason Bourne	58
4645368	3	2016	7453	It&#39;s Only the End of the World	48
4645330	3	2016	7562	Denial	63
3068194	3	2016	6891	Love &amp; Friendship	87
1355644	0	2016	7356	Passengers	41
4383594	1	2016	9041	Nine Lives	11
2005151	1	2016	7053	War Dogs	57
4731136	1	2016	7460	A Cure for Wellness	47
5073620	3	2016	7569	Below Her Mouth	42
1935859	3	2016	7229	Miss Peregrine&#39;s Home for Peculiar Children	57
3799694	3	2016	6898	Nice Guys, The	70
4836736	3	2016	8068	Nowhere Boys: The Book of Shadows	NA
3716530	3	2016	7297	Elle	89
4094724	3	2016	6962	Purge: Election Year, The	55
5323662	1	2016	8312	Koe no katachi	78
2034800	0	2016	7470	Great Wall, The	42
1860213	2	2016	8376	Dirty Grandpa	21
5254640	3	2016	7509	Spa Night	76
2702724	3	2016	6821	Boss, The	40
5478478	3	2017	8038	Hostiles	65
2239822	1	2017	7751	Valerian and the City of a Thousand Planets	51
3532216	1	2017	7785	American Made	65
4348012	3	2017	8046	Mayhem	62
5715874	3	2017	8089	Killing of a Sacred Deer, The	73
2406566	3	2017	7725	Atomic Blonde	63
6053440	3	2017	8998	Princess Cyd	72
5516328	1	2017	8663	Ghost Stories	68
6738136	0	2017	7839	Revenge	81
3296908	1	2017	7910	Man with the Iron Heart, The	NA
4144332	3	2017	7524	Deidra &amp; Laney Rob a Train	65
3906082	3	2017	8831	Mary Shelley	49
5294550	2	2017	7979	All the Money in the World	72
4555426	2	2017	8020	Darkest Hour	75
1790809	1	2017	7665	Pirates of the Caribbean: Dead Men Tell No Tales	39
5829040	3	2017	8096	Fun Mom Dinner	46
5740806	3	2017	7386	Coin Heist, The	NA
1396484	3	2017	7799	It	69
1856101	3	2017	7846	Blade Runner 2049	81
3402236	3	2017	7919	Murder on the Orient Express	52
5580390	3	2017	7951	Shape of Water, The	87
1972591	1	2017	7608	King Arthur	41
5176252	3	2017	8027	La llamada	NA
6294822	3	2017	8106	Post, The	83
6536944	3	2017	7739	Monster High: Electrified	NA
5816682	2	2017	7854	Victoria &amp; Abdul	58
6595896	3	2017	7888	Pokemon the Movie: I Choose You!	NA
2582498	3	2017	8074	Sweet Virginia	72
4547194	3	2017	8166	I Kill Giants	74
5322012	3	2017	7747	Wish Upon	32
1959563	3	2017	7781	Hitman&#39;s Bodyguard, The	47
5296086	3	2017	7825	Revelator	NA
6069126	3	2017	8379	Escape, The	75
5649144	3	2017	7897	Florida Project, The	92
4729896	3	2017	8449	Apostasy	NA
5651952	3	2017	9231	Lears, The	NA
5657846	3	2017	8042	Daddy&#39;s Home 2	30
6048930	2	2017	7788	Naked	36
3922818	3	2017	7445	Space Between Us, The	33
5723286	1	2017	7869	Wheelman	66
0974015	3	2017	7906	Justice League	45
0460890	1	2017	7940	Only Living Boy in New York, The	33
5328952	3	2017	8600	Signature Move	NA
5990342	3	2017	7762	Incredible Jessica James, The	72
1536537	3	2017	7795	What Happened to Monday	47
2568862	1	2017	8329	Going In Style	50
5675620	3	2017	7913	Punisher, The	NA
3717490	3	2017	7527	Power Rangers	44
3654796	0	2017	7982	Creep 2	75
4807950	0	2017	7989	Cherry Pop	NA
6776462	3	2017	8023	A man of integrity	NA
4799050	3	2017	7701	Rough Night	51
5666304	3	2017	7735	Little Hours, The	69
3401882	3	2017	8231	Fist Fight	37
5109784	2	2017	7803	Mother!	75
1666185	1	2017	8336	All Eyez On Me	38
3348730	3	2017	7884	Jigsaw	39
5598192	3	2017	7501	Innan vi dor	NA
5348236	3	2017	9145	Midwife, The	66
6212496	3	2017	9177	Mr. Roosevelt	73
5825380	3	2017	7954	Wonder Wheel	45
5117876	3	2017	7996	Descendants 2	NA
6304046	3	2017	8113	Thelma	74
3606752	3	2017	7709	Cars 3	59
3450958	1	2017	7742	War for the Planet of the Apes	82
2582784	3	2017	8311	Flower	45
5142400	3	2017	7811	Book of Birdie, The	NA
5308322	3	2017	7857	Happy Death Day	58
4465564	3	2017	7469	Fifty Shades Darker	33
5052448	3	2017	7508	Get Out	85
2226597	3	2017	8408	Mountain Between Us, The	48
2283362	3	2017	7963	Jumanji: Welcome to the Jungle	58
5795086	3	2017	8487	Gemini	71
6214928	1	2017	8078	1922	70
4411596	3	2017	7682	My Cousin Rachel	63
3890160	1	2017	7717	Baby Driver	86
5175450	2	2017	8621	Mark Felt: The Man Who Brought Down the White House	49
5638642	0	2017	8176	Ritual, The	57
1935897	3	2017	7864	Amityville: The Awakening	42
3486626	3	2017	7936	Nut Job 2: Nutty By Nature, The	36
5726616	3	2017	7970	Call Me by Your Name	93
6303866	3	2017	8045	Beach Rats	78
1691916	3	2017	7690	Before I Fall	58
2250912	3	2017	7724	Spider-Man: Homecoming	73
1293847	3	2017	7411	xXx: Return of Xander Cage	42
5607714	3	2017	7838	On Body and Soul	77
3986820	1	2017	8357	Endless, The	80
3829920	2	2017	7872	Only the Brave	72
2582576	0	2017	7909	Sand Castle	45
2771200	3	2017	7523	Beauty and the Beast	65
1781058	3	2017	7978	Wilson	49
3462710	3	2017	7592	Unforgettable	45
3750872	3	2017	8670	Wife, The	77
3521126	3	2017	7950	Disaster Artist, The	76
5834660	3	2017	7564	Dance Academy: The Movie	NA
5862312	3	2017	7985	Ver&oacute;nica	NA
2316204	3	2017	7607	Alien: Covenant	65
7131870	1	2017	8026	Wolf Warrior 2	44
5649108	3	2017	8103	Thoroughbreds	75
5539054	3	2017	8307	You Get Me	NA
5580036	3	2017	7806	I, Tonya	77
6423776	2	2017	7853	Un beau soleil interieur	79
6003368	0	2017	8371	Diary of a Wimpy Kid: The Long Haul	39
3887208	3	2017	7887	Mad Ones, The	NA
3731562	1	2017	7504	Kong: Skull Island	62
6539420	2	2017	8403	A Man Wanted (Hatooly Ragel)	NA
6433880	3	2017	9215	Anna and the Apocalypse	63
5592248	3	2017	7746	Beguiled, The	77
5541240	3	2017	7780	To the bone	64
1981128	3	2017	7860	Geostorm	21
5536736	1	2017	7896	Meyerowitz Stories (new and selected), The	79
4717402	0	2017	8448	MFKZ	48
5519340	3	2017	7966	Bright	29
5155780	3	2017	7581	Discovery, The	54
5826432	2	2017	8960	Burning Sands	63
5462602	3	2017	7720	Big Sick, The	86
0491203	3	2017	7787	Tulip Fever	38
6298780	3	2017	8353	Sharknado 5: Global Swarming	NA
5719700	3	2017	7868	Home Again	41
6029106	3	2017	7904	Dim the Fluorescents	65
6868216	3	2017	7939	Psych: The Movie	NA
3874544	1	2017	7553	Boss Baby, The	50
6336356	3	2017	8015	Mary and The Witch&#39;s Flower	75
3411444	3	2017	8048	Ferdinand	58
5633706	3	2017	8599	Karera ga honki de amu toki wa (Close Knit)	NA
1241317	0	2017	7794	Death Note	43
5980798	3	2017	7841	Felicite	75
3901826	3	2017	8360	Breadwinner, The	78
3501632	1	2017	7875	Thor: Ragnarok	74
1412528	3	2017	7490	Table 19	40
5727282	1	2017	8428	Borg vs McEnroe	63
2527336	3	2017	7946	Star Wars: The Last Jedi	84
4720702	3	2017	7981	Bushwick	44
3896198	3	2017	7595	Guardians of the Galaxy Vol. 2	67
4765284	3	2017	7988	Pitch Perfect 3	40
1034385	0	2017	8906	Cold Skin	NA
3262342	1	2017	8055	Loving Vincent	62
2091256	1	2017	7700	Captain Underpants: The First Epic Movie	69
5462326	3	2017	8143	Mom and Dad	59
5023260	3	2017	7734	Last Word, The	40
4030600	3	2017	7354	Bye Bye Man, The	37
1469304	1	2017	8230	Baywatch	37
6524480	1	2017	7768	Plasmatic Day	NA
1753383	1	2017	8335	A Dog&#39;s Purpose	43
2932536	3	2017	7883	47 Meters Down	52
5027774	3	2017	7953	Three Billboards Outside Ebbing, Missouri	88
6108178	3	2017	8471	Disobedience	74
4758646	0	2017	8847	War Machine	56
5878326	1	2017	7995	Jesus, Bro!	NA
2872518	3	2017	7708	Shack, The	32
6548966	3	2017	8712	Gekijoban Fairy Tail: Dragon Cry	NA
4622512	3	2017	7856	Battle of the Sexes	73
4082644	3	2017	8374	Canaries	NA
5442430	3	2017	7540	Life	54
2345759	2	2017	7681	Mummy, The	34
2291540	1	2017	8172	My Friend Dahmer	68
3463106	3	2017	9400	Cured, The	57
1961175	3	2017	7827	American Assassin	45
4116284	3	2017	7439	LEGO Batman Movie, The	75
4218696	0	2017	7863	Wall, The	57
6467968	1	2017	8752	Posoki (Directions)	NA
5301662	1	2017	7899	Marshall	66
0451279	3	2017	7241	Wonder Woman	76
6000478	3	2017	8044	Roman J. Israel, Esq.	58
5833846	2	2017	8595	Maximilian	NA
5859238	2	2017	8127	Lucky	80
4703048	0	2017	7908	6 days	36
7608418	3	2017	7942	A Christmas Prince	NA
7160070	1	2017	8094	Singwa hamgge	NA
2378507	3	2017	8226	Glass Castle, The	56
0498381	2	2017	8669	Rings	25
5493706	3	2017	7419	Death Race 2050	NA
4956232	3	2017	7844	seven sisters	NA
4225622	3	2017	7949	Babysitter, The	NA
3203620	3	2017	7984	Dinner, The	57
3335606	1	2017	8025	Berlin Syndrome	70
5001718	3	2017	7670	Everything, Everything	52
5791732	0	2017	9010	Il demone di Laplace	NA
4877122	1	2017	7772	Emoji Movie, The	12
6133130	3	2017	7852	Professor Marston and the Wonder Women	68
5665452	2	2017	9147	Sun Dogs	NA
1458169	3	2017	7958	Kidnap	44
5710514	3	2017	7573	I Don&#39;t Feel at Home in This World Anymore	75
2763304	3	2017	7677	T2 Trainspotting	67
5742374	1	2017	8163	You Were Never Really Here	84
5362988	3	2017	7745	Wind River	73
6805302	1	2017	8250	Petit paysan	NA
5140878	3	2017	7779	Annabelle: Creation	62
4995790	1	2017	7859	Square, The	73
7341676	3	2017	7895	OM+ME	NA
6265828	1	2017	8005	A Ghost Story	84
4899370	3	2017	7684	Megan Leavy	66
4823434	0	2017	9024	Tigers Are Not Afraid	76
5687334	1	2017	8657	Godard Mon Amour	55
5439796	3	2017	7786	Logan Lucky	78
5816374	3	2017	7833	Band Aid	67
3315342	3	2017	7479	Logan	77
5698320	3	2017	9128	Euphoria	32
6814914	3	2017	8384	Djam	NA
2543472	3	2017	7903	Wonder	66
1219827	3	2017	7551	Ghost in the Shell	52
5157326	1	2017	9236	Western	81
6108090	3	2017	8697	Secret Superstar	NA
5247704	2	2017	9102	Back to Burgundy (Ce que nous lie)	58
4686844	1	2017	7874	Death of Stalin, The	88
4157510	3	2017	7486	For Here or To Go?	56
6053438	1	2017	8391	First Reformed	85
3255590	2	2017	7945	El Camino Christmas	NA
1389072	1	2017	7980	Downsizing	63
3748172	3	2017	7847	Gerald&#39;s Game	77
6142314	3	2017	7920	Batman vs. Two-Face	NA
7401540	3	2017	7994	Disco	NA
5929750	3	2017	7707	Beatriz at Dinner	68
5340300	1	2017	9392	Lean on Pete	80
5962210	3	2017	7808	Ingrid Goes West	71
4846232	3	2017	7855	Good Time	80
2417712	2	2017	8846	Goon: Last of the Enforcers	48
6194530	3	2017	8118	Ava	NA
3469046	3	2017	7715	Despicable Me 3	49
5013056	0	2017	7748	Dunkirk	94
4649466	1	2017	7826	Kingsman: The Golden Circle	44
6002232	3	2017	8751	Jusqu&#39;a la garde (Custody)	83
3371366	1	2017	7934	Transformers: The Last Knight	27
4425200	1	2017	7446	John Wick: Chapter 2	75
2338454	3	2017	8726	Unicorn Store	44
3531202	0	2017	7870	Pilgrimage	60
5914996	3	2017	7941	Nogemu noraifu: Zero	NA
1734493	3	2017	7597	Unlocked	46
5776858	3	2017	8017	Phantom Thread	90
7342204	3	2017	8093	I Can Speak	NA
6441072	3	2017	8601	Embrasse-moi!	NA
3564472	3	2017	7763	Girls Trip	71
4693358	1	2017	9072	OtherLife	NA
4925292	3	2017	7843	Lady Bird	94
4738174	1	2017	9105	Bon Cop Bad Cop 2	NA
5635086	0	2017	8394	God&#39;s Own Country	85
6095090	3	2017	8799	Bride, The	NA
4209788	3	2017	7948	Molly&#39;s Game	71
1485796	3	2017	7983	Greatest Showman, The	48
4287320	3	2017	7604	Circle, The	43
6275840	3	2017	9246	Ant&oacute;nio Um, Dois, Tr&Ecirc;s	NA
4468740	3	2017	8024	Paddington 2	88
4481414	3	2017	7669	Gifted	60
6359956	3	2017	8100	A Bad Moms Christmas	42
4695012	3	2017	7736	It Comes at Night	78
4795124	2	2017	8232	How to Be a Latin Lover	54
1648190	1	2017	7770	Dark Tower, The	34
6870750	3	2017	8707	El libro de Lila	NA
4131800	3	2017	7850	My Little Pony: The Movie	39
6249434	3	2017	8806	Shelter	NA
2396589	3	2017	7956	Mudbound	85
4065552	3	2017	8031	Tuntematon sotilas	NA
2334871	3	2017	7676	Snatched	45
3967856	3	2017	7743	Okja	75
5390504	2	2017	7778	Detroit	77
5540622	2	2017	7397	Alexander IRL	NA
1615160	1	2017	7858	Foreigner, The	55
5997830	3	2017	7894	Seagull	NA
4738802	3	2017	8409	That&#39;s Not Me	NA
2380307	3	2017	7930	Coco	81
4630562	3	2017	7579	Fate of the Furious, The	56
4652650	3	2018	8489	Please Stand By	49
4633694	1	2018	8523	Spider-Man : Into the Spider-Verse	87
7125860	3	2018	8588	If Beale Street Could Talk	87
4154756	3	2018	8178	Avengers: Infinity War	68
6205872	3	2018	8656	Assassination Nation	56
7156222	0	2018	8319	Au poste!	NA
7242142	1	2018	8351	Blindspotting	77
4357394	3	2018	9127	Tau	43
7098658	3	2018	8754	Raazi	NA
3458254	1	2018	8383	Patient Zero	NA
5980638	3	2018	9235	Transcendents, The	NA
6412452	1	2018	8497	Ballad of Buster Scruggs, The	79
6169920	3	2018	8597	L&#39;animale	NA
5164214	3	2018	8280	Ocean&#39;s 8	61
6258766	0	2018	9134	Toppen av ingenting	NA
8359848	3	2018	9167	Climax	67
2119543	1	2018	8425	House with a Clock in Its Walls, The	57
8633950	3	2018	8938	Les invisibles	NA
5523010	3	2018	8637	Nutcracker and the Four Realms, The	39
4532826	1	2018	8671	Robin Hood	32
6791096	3	2018	8365	I Feel Pretty	48
7282468	0	2018	8397	Burning	90
7636672	3	2018	8802	Float Like A Butterfly	NA
3120280	3	2018	8434	Sierra Burgess Is a Loser	60
6966692	1	2018	8512	Green Book	69
8954732	3	2018	9357	Princess Switch, The	NA
8075192	3	2018	8611	Shoplifters	93
4986098	2	2018	8151	Titan, The	33
7317324	3	2018	9012	Egg	74
5610554	3	2018	8239	Tully	75
6140148	3	2018	8678	Bullitt County	50
5304992	3	2018	8308	Set It Up	62
5952138	3	2018	9116	We Have Always Lived in the Castle	63
7335184	3	2018	8743	You	NA
6859352	3	2018	8809	Support the Girls	85
4123430	2	2018	8484	Fantastic Beasts: The Crimes of Grindelwald	52
3289724	2	2018	8885	Welcome to Marwen	40
3385524	3	2018	8618	Stan &amp; Ollie	75
8331988	3	2018	9019	La camarista	81
6772950	3	2018	8347	Truth or Dare	35
5848272	3	2018	8492	Ralph Breaks the Internet	71
2548396	3	2018	8082	Cloverfield Paradox, The	37
7212726	1	2018	8961	Simmba	NA
1677720	3	2018	8125	Ready Player One	64
8900098	3	2018	8757	Deslembro	NA
4244998	0	2018	8386	Alpha	63
6927152	1	2018	9163	Rampant	NA
3892172	3	2018	8421	Leave No Trace	88
4003440	1	2018	9308	House That Jack Built, The	42
6485304	3	2018	8667	Quien te cantara	NA
6708044	3	2018	9137	La tribu	NA
4867110	2	2018	8797	Swiped	NA
7755856	3	2018	9245	Banana Split	63
4500922	3	2018	8056	Maze Runner: The Death Cure	50
1571234	3	2018	8572	Mortal Engines	44
4701724	1	2018	8144	Early Man	68
6842126	3	2018	8674	Don&#39;t Leave Home	65
4881806	3	2018	8302	Jurassic World: Fallen Kingdom	51
5001754	3	2018	9111	Braven	61
7349662	3	2018	8368	BlacKkKlansman	83
6628102	2	2018	8400	Wild Pear Tree, The	86
7668870	1	2018	8472	Searching	71
7545566	3	2018	8579	Skate Kitchen	72
3778644	2	2018	8246	Solo: A Star Wars Story	62
7074886	2	2018	8713	Front Runner, The	61
6133466	3	2018	8343	First Purge , The	54
6217306	3	2018	8444	Apostle	62
6522668	3	2018	9260	Diamantino	75
1477834	3	2018	8522	Aquaman	55
2690226	3	2018	8921	Chaperone, The	48
4669788	3	2018	8587	On the Basis of Sex	59
1365519	3	2018	8121	Tomb Raider	48
4042818	2	2018	8688	Death and Life of John F. Donovan, The	28
5095030	3	2018	8318	Ant-Man and the Wasp	70
6892462	2	2018	8382	Le monde est a toi	73
5314190	0	2018	8822	Sgt. Stubby: An American Hero	58
1502407	3	2018	8452	Halloween	67
5057140	1	2018	8495	Hold the Dark	63
8286894	3	2018	8596	Rafiki	68
7875464	3	2018	8128	Heiresses, The	77
6878820	3	2018	8199	Z-O-M-B-I-E-S	NA
5960374	3	2018	8662	Vox Lux	67
5619332	3	2018	8277	Life of the Party	46
7893992	3	2018	9133	Amatorer	NA
6921996	1	2018	8424	Johnny English Strikes Again	39
1620680	3	2018	8459	A Wrinkle in Time	53
3525168	1	2018	8635	Dead in a Week: Or Your Money Back	38
6063050	1	2018	9074	Tyler Perry&#39;s Acrimony	32
4575576	2	2018	8364	Christopher Robin	60
5690810	3	2018	9140	Ophelia	60
6142496	3	2018	8396	6 Balloons	66
2531344	3	2018	8433	Blockers	69
6857166	3	2018	8475	Book Club	53
5028340	3	2018	8575	Mary Poppins Returns	66
6678876	3	2018	9011	Meio Irmao	NA
2126357	1	2018	8851	Second Act	46
6343314	3	2018	8518	Creed II	66
7853242	3	2018	8073	Love per square foot	NA
1563742	3	2018	8582	Overboard	42
2368254	1	2018	8651	A private war	75
3104988	3	2018	8378	Crazy Rich Asians	74
4477536	1	2018	8858	fifty shade freed	31
4218572	3	2018	8491	Widows	84
7545524	3	2018	8591	Ben Is Back	66
2639336	3	2018	8658	Greta	54
8479120	3	2018	9061	Agapornis	NA
5639446	1	2018	8724	Jonathan	62
6164698	3	2018	9129	Hjartat	NA
3846674	3	2018	8385	To All the Boys I&#39;ve Loved Before	64
7040874	3	2018	8420	A Simple Favor	67
5613484	1	2018	8499	Mid90s	66
6081670	0	2018	9307	Possum	64
7158430	3	2018	8091	Hearts Beat Loud	65
2557478	3	2018	8134	Pacific Rim: Uprising	44
8361028	3	2018	8631	Cam	71
4006302	3	2018	9412	Level 16	46
3294746	3	2018	9032	Public, The	46
6510332	0	2018	8833	McQueen	84
1727824	2	2018	8462	Bohemian Rhapsody	49
6155172	3	2018	8571	Roma	96
5688996	2	2018	8298	Alex Strangelove	62
10174382	3	2018	9077	Senses 1&amp;2	87
8459250	3	2018	8399	Sheherazade	68
4878482	3	2018	8514	Dumplin&#39;	53
8267604	3	2018	9287	Capernaum	75
2837574	1	2018	8578	Old Man &amp; the Gun, The	80
5783956	2	2018	8112	When We First Met	36
4971344	1	2018	8613	Sisters Brothers, The	78
6929642	3	2018	8310	Kaala	NA
4912910	1	2018	8342	Mission Impossible: Fallout	86
5690360	3	2018	8407	Slender Man	30
8020896	0	2018	8443	An Elephant Sitting Still (Da xiang xi di er zuo)	86
7365604	3	2018	8521	Dog Days	47
2798920	3	2018	8077	Annihilation	79
4701182	3	2018	8585	Bumblebee	66
5427194	3	2018	8654	Miracle Season, The	44
6212478	1	2018	8317	American Animals	68
7279188	3	2018	8349	Woman at War	81
6204018	0	2018	9125	Ted - For karlekens skull	NA
2231461	3	2018	8381	Rampage	45
8287690	0	2018	8785	Genese	87
7785128	3	2018	9303	Gekijo-ban Non Non Biyori: Vacation	NA
7401588	3	2018	8661	Instant Family	57
7555774	1	2018	8276	En guerre	61
5936578	3	2018	9066	Saints Rest	NA
5688932	1	2018	8324	Sorry to Bother You	80
6889032	3	2018	9132	Cake General, The	NA
7134690	3	2018	8792	I Like Me	NA
0365545	3	2018	8423	Nappily Ever Aftet	63
5437928	3	2018	8567	Colette	74
5104604	3	2018	8137	Isle of Dogs	82
3606756	3	2018	8290	Incredibles 2	80
7689958	3	2018	8734	Jane Fonda in Five Acts	87
7485508	3	2018	8395	Carmen y Lola	NA
1270797	1	2018	8431	Venom	35
1034415	3	2018	8465	Suspiria	64
7534068	2	2018	8474	En liberte!	NA
1825683	3	2018	8058	Black Panther	88
2737304	3	2018	8574	Bird Box	51
8327492	1	2018	8708	Tito e os Passaros	76
7527538	2	2018	8481	Jefe	NA
5861756	3	2018	8517	Bella Ciao!	NA
6987770	0	2018	8683	Destination Wedding	46
2854926	3	2018	8313	Tag	56
7905466	0	2018	8715	They Shall Not Grow Old	91
7424200	3	2018	8345	Teen Titans Go! To the Movies	69
5083738	3	2018	8490	Favourite, The	91
6781982	3	2018	8890	NIght School	43
2704998	3	2018	8080	Game Night	66
6543652	3	2018	8590	Cold War	90
1289403	3	2018	8179	Guernsey Literary and Potato Peel Pie Society, The	65
7137380	3	2018	8690	Destroyer	62
6975598	3	2018	8788	Deep Murder	NA
5580266	3	2018	8498	Hate U Give, The	81
7464188	3	2018	8931	In Fabric	81
6257174	3	2018	8598	Miseducation of Cameron Post, The	69
6061074	3	2018	8630	First Match	68
8108198	2	2018	8730	Andhadhun	NA
7014006	3	2018	8359	Eighth Grade	89
8457260	0	2018	8762	It&#39;s a Beautiful Day	NA
6182908	3	2018	8427	Smallfoot	60
